feature,activity,frequency,mean_activation,specificity,coherence,genericity,entity_ratio,diversity,keywords,activity_n,specificity_n,coherence_n,entity_ratio_n,diversity_n,genericity_n,freq_peak,freq_peak_n,brain_surgery_score,rank
1566,0.007330753719806671,0.0972,0.07541927695274353,0.9028,0.07548396195213436,0.32364096080910243,0.14491525423728813,1.0,"shiva, vargas, llosa, seen, trujillo",0.012566725385664113,0.8282489372444909,0.5488696833163017,0.33108984214297577,0.0,0.26899852462080015,0.9702633445523238,0.9703377121855766,0.5104011466927159,11
1905,0.0004245669851700465,0.015466666666666667,0.027450451627373695,0.9845333333333334,0.023929706770713044,0.28835063437139563,0.2252032520325203,1.0,"jordan, season, album, team, both",0.00034320287436177745,0.9879961561639821,0.1594047741190548,0.5968775352499234,0.0,0.10429769074256173,0.6537997317332895,0.6538498426387014,0.5057607996311756,12
1982,0.013947971053421498,0.1015,0.13741843402385712,0.8985,0.02380752282946208,0.2852028639618138,0.16035455278001612,1.0,"aviation, civil, aircraft, air, international",0.024278789965956227,0.8198446178152027,0.158481739591309,0.382200539327466,0.0,0.08960696771310776,0.9539267739487588,0.9539998893946166,0.5056365769520221,13
1793,0.0017649373134287693,0.04015833333333333,0.043949466198682785,0.9598416666666667,0.0598438263424661,0.30970149253731344,0.14309764309764308,1.0,"shiva, parvati, cabral, slayer, urania",0.002715575286300949,0.9397364692085933,0.43071679809632085,0.32507277003957313,0.0,0.20394267844619957,0.8504621705366956,0.850527355488732,0.4974254199727795,14
206,0.0054902595095336435,0.032775,0.1675136387348175,0.967225,0.0322709356250116,0.31069182389937106,0.19632414369256473,1.0,"john, squadron, church, billy, scott",0.009309164697598286,0.9541671417170221,0.22241831057498543,0.501275305832786,0.0,0.20856457961887856,0.7964654782757162,0.7965265244167948,0.4895626945634688,15
789,0.0014502520526759326,0.035925,0.040368881076574326,0.964075,0.017815897528824287,0.28175182481751826,0.1551155115511551,1.0,"season, games, awards, regular, all",0.0021586018773000503,0.9480104891118459,0.11321820517605939,0.36485706682161845,0.0,0.07350088193305068,0.8201852383771958,0.82024810262229,0.4834443031051805,16
947,0.0002987067431211472,0.0152,0.019651759415864944,0.9848,0.09164667010067218,0.325,0.14666666666666667,1.0,"shiva, parvati, seen, kailash, shown",0.0001204380460887654,0.9885173542681239,0.6709703254320732,0.33688776813523413,0.0,0.2753411944288889,0.6515028750950517,0.6515528099479124,0.4826743938245416,17
1001,0.0005587702101717393,0.028341666666666668,0.019715502858161926,0.9716583333333333,0.06143325405364419,0.2966396292004635,0.11336032388663968,1.0,"aircraft, aviation, shiva, general, association",0.000580734265407183,0.962832060198381,0.44272407697235516,0.22662949471421845,0.0,0.14298263639671124,0.7616223659691261,0.7616807414085566,0.4783190840056142,18
825,0.0003177902013994753,0.01495,0.02125686965882778,0.98505,0.05012308526252529,0.31303288672350793,0.19073783359497645,1.0,"little, rock, jordan, north, carolina",0.00015421458454938037,0.9890059774907569,0.3572817823307663,0.4827822244932211,0.0,0.21949037822199688,0.649348342236425,0.6493981119457588,0.4755272680717155,19
886,0.01139372206479311,0.12148333333333333,0.09378835558891296,0.8785166666666666,0.04222105186565184,0.30539609644087257,0.17084639498432602,1.0,"per, cent, airspace, all, history",0.019757927554955534,0.7807873348860693,0.297586133376924,0.4169330349993314,0.0,0.18384928745669976,0.8389546152830072,0.8390189181884998,0.47124280960619824,20
969,0.004133698783069849,0.06350833333333333,0.06508907675743103,0.9364916666666667,0.023084778384036553,0.31174533479692645,0.15485362095531588,1.0,"game, team, decision, first, season",0.006908136284231571,0.8940990602146687,0.1530217906730303,0.36399009667382576,0.0,0.21348134125987572,0.972629006190777,0.9727035551504389,0.47095155457791893,21
1447,0.0003014008645123492,0.015808333333333334,0.019065948203206062,0.9841916666666667,0.0664603942896761,0.33292978208232443,0.19141630901287554,1.0,"hungarian, austro, navy, italian, class",0.0001252064739837681,0.9873283710930503,0.48070144098737366,0.4850282689968229,0.0,0.3123496852326485,0.6567404882270886,0.6567908245395522,0.4697759079109467,22
756,0.0020089303959161045,0.04421666666666667,0.045433782041072845,0.9557833333333333,0.07905396159121514,0.34285714285714286,0.1314708299096138,1.0,"trujillo, madero, orozco, hunwick, power",0.003147427920900021,0.9318044855611838,0.5758391270678594,0.2865830338362467,0.0,0.35868092562819515,0.8775179645114752,0.87758522327233,0.4679766912093546,23
1983,0.00023904646305988232,0.014283333333333334,0.016736041754484177,0.9857166666666667,0.014708496300162799,0.2992874109263658,0.21749795584627965,1.0,"fey, macarthur, great, city, gold",1.4843047809611064e-05,0.9903089727511117,0.08974344575802032,0.5713697015227721,0.0,0.1553398997661347,0.6435975561693109,0.6436468850846739,0.4654001183498837,24
1513,0.00026121477293005835,0.017841666666666665,0.014640715904533863,0.9821583333333334,0.080937940965491,0.3232104121475054,0.13604919292851653,1.0,"due, team, jordan, scoring, however",5.40795824049763e-05,0.9833542355489683,0.5900715867038249,0.301739378226648,0.0,0.26698914327615997,0.6741849107340684,0.674236584150047,0.46524917877279787,25
1664,0.0011757650463841856,0.030275,0.038836169987916946,0.969725,0.006933959707961956,0.3014018691588785,0.2018425460636516,1.0,"band, townsend, fey, general, lead",0.0016727768874196267,0.9590533739433522,0.0310109671822587,0.5195435834847938,0.0,0.16520812908700183,0.7770087750294369,0.7770683298270048,0.46484483443884705,26
707,0.0035009337344827753,0.06940833333333334,0.05043967440724373,0.9305916666666667,0.018460498979794182,0.2925089179548157,0.11556603773584906,1.0,"national, team, all, aircraft, members",0.0057881813636705675,0.8825675521605292,0.11808782543702429,0.23393135317045485,0.0,0.1237045039637539,0.9886179848850651,0.9886937593894309,0.46422723168126945,27
935,0.0013020876365403336,0.035883333333333337,0.036286696791648865,0.9641166666666666,0.0410408000824668,0.31875,0.16220472440944883,1.0,"south, north, east, island, rock",0.0018963600431885733,0.948091926315618,0.28866996046451426,0.388325400611129,0.0,0.2461722885091315,0.8198777556238273,0.8199405963005705,0.46382748361871184,28
187,0.00029250470263262587,0.019983333333333332,0.014637432992458344,0.9800166666666666,0.08117115590954171,0.33506493506493507,0.14904679376083188,1.0,"llosa, vargas, trujillo, regime, wasp",0.00010946081879381918,0.9791683632750786,0.5918334012560577,0.3447670092052746,0.0,0.32231449746849783,0.692427978321682,0.692481050056796,0.46073513185340886,29
1896,0.0005156960638860861,0.026733333333333335,0.01929037645459175,0.9732666666666666,0.03122080546556838,0.26600284495021337,0.08911739502999143,1.0,"aircraft, there, gliders, microlights, pilots",0.0005044956959898279,0.9659755362639868,0.21448513714917222,0.14637500697125685,0.0,0.0,0.7486196289036207,0.7486770076918046,0.46000648705719416,30
928,0.0013717033978396405,0.044191666666666664,0.03103986568748951,0.9558083333333334,0.05911640685229813,0.31920529801324504,0.10790144435004248,1.0,"trujillo, political, regime, urania, slayer",0.0020195756262708776,0.9318533478834472,0.425221531707744,0.20855826316250758,0.0,0.24829717569533916,0.8773577164573373,0.8774249629352842,0.4566126436371988,31
169,0.0016859729224815965,0.03785,0.044543538242578506,0.96215,0.026956683242930657,0.3103448275862069,0.1557632398753894,1.0,"jordan, game, contract, columbus, nba",0.0025758132081206476,0.9442480902975715,0.182271967384593,0.36700132526355067,0.0,0.20694513916876853,0.8341950674026719,0.8342590054919491,0.45396103947867505,32
1442,0.000361307736641417,0.019083333333333334,0.01893315650522709,0.9809166666666667,0.03993733947020062,0.31242460796139926,0.17090069284064666,1.0,"jordan, january, december, president, basketball",0.00023123792494045875,0.9809274068765576,0.28033390390338947,0.41711278418187947,0.0,0.2166515260644074,0.6847803348484349,0.6848328203967052,0.4519800005555752,33
