category,pair_id,feature,is_target,alpha,delta_contrast
uncertainty,p93,15133,0,1.0,0.0
uncertainty,p94,15133,0,1.0,0.0
uncertainty,p95,15133,0,1.0,0.0
uncertainty,p96,15133,0,1.0,0.0
uncertainty,p97,15133,0,1.0,0.0
uncertainty,p98,15133,0,1.0,0.0
uncertainty,p99,15133,0,1.0,0.0
uncertainty,p100,15133,0,1.0,0.0
uncertainty,p101,15133,0,1.0,0.0
uncertainty,p102,15133,0,1.0,0.0
uncertainty,p103,15133,0,1.0,0.0
uncertainty,p104,15133,0,1.0,0.0
uncertainty,p105,15133,0,1.0,0.0
uncertainty,p106,15133,0,1.0,0.0
uncertainty,p107,15133,0,1.0,0.0
uncertainty,p108,15133,0,1.0,0.0
uncertainty,p109,15133,0,1.0,0.0
uncertainty,p110,15133,0,1.0,0.0
uncertainty,p111,15133,0,1.0,0.0
uncertainty,p112,15133,0,1.0,0.0
uncertainty,p113,15133,0,1.0,0.0
uncertainty,p114,15133,0,1.0,0.0
uncertainty,p115,15133,0,1.0,0.0
uncertainty,p116,15133,0,1.0,0.0
uncertainty,p117,15133,0,1.0,0.0
uncertainty,p118,15133,0,1.0,0.0
uncertainty,p119,15133,0,1.0,0.0
uncertainty,p120,15133,0,1.0,0.0
uncertainty,p121,15133,0,1.0,0.0
uncertainty,p122,15133,0,1.0,0.0
uncertainty,p123,15133,0,1.0,0.0
uncertainty,p124,15133,0,1.0,0.0
uncertainty,p125,15133,0,1.0,0.0
uncertainty,p126,15133,0,1.0,0.0
uncertainty,p127,15133,0,1.0,0.0
uncertainty,p128,15133,0,1.0,0.0
uncertainty,p129,15133,0,1.0,0.0
uncertainty,p130,15133,0,1.0,0.0
uncertainty,p131,15133,0,1.0,0.0
uncertainty,p132,15133,0,1.0,0.0
uncertainty,p133,15133,0,1.0,0.0
uncertainty,p134,15133,0,1.0,0.0
uncertainty,p135,15133,0,1.0,0.0
uncertainty,p136,15133,0,1.0,0.0
uncertainty,p137,15133,0,1.0,0.0
uncertainty,p138,15133,0,1.0,0.0
uncertainty,p139,15133,0,1.0,0.0
uncertainty,p140,15133,0,1.0,0.0
uncertainty,p141,15133,0,1.0,0.0
uncertainty,p142,15133,0,1.0,0.0
uncertainty,p143,15133,0,1.0,0.0
uncertainty,p144,15133,0,1.0,0.0
uncertainty,p145,15133,0,1.0,0.0
uncertainty,p146,15133,0,1.0,0.0
uncertainty,p147,15133,0,1.0,0.0
uncertainty,p148,15133,0,1.0,0.0
uncertainty,p149,15133,0,1.0,0.0
uncertainty,p150,15133,0,1.0,0.0
uncertainty,p151,15133,0,1.0,0.0
uncertainty,p152,15133,0,1.0,0.0
uncertainty,p153,15133,0,1.0,0.0
uncertainty,p154,15133,0,1.0,0.0
uncertainty,p155,15133,0,1.0,0.0
uncertainty,p156,15133,0,1.0,0.0
uncertainty,p157,15133,0,1.0,0.0
uncertainty,p158,15133,0,1.0,0.0
uncertainty,p159,15133,0,1.0,0.0
uncertainty,p160,15133,0,1.0,0.0
uncertainty,p161,15133,0,1.0,0.0
uncertainty,p162,15133,0,1.0,0.0
uncertainty,p163,15133,0,1.0,0.0
uncertainty,p164,15133,0,1.0,0.0
uncertainty,p165,15133,0,1.0,0.0
uncertainty,p166,15133,0,1.0,0.0
uncertainty,p167,15133,0,1.0,0.0
uncertainty,p168,15133,0,1.0,0.0
uncertainty,p169,15133,0,1.0,0.0
uncertainty,p170,15133,0,1.0,0.0
uncertainty,p171,15133,0,1.0,0.0
uncertainty,p172,15133,0,1.0,0.0
uncertainty,p173,15133,0,1.0,0.0
uncertainty,p174,15133,0,1.0,0.0
uncertainty,p175,15133,0,1.0,0.0
uncertainty,p176,15133,0,1.0,0.0
uncertainty,p177,15133,0,1.0,0.0
uncertainty,p178,15133,0,1.0,0.0
uncertainty,p179,15133,0,1.0,0.0
uncertainty,p180,15133,0,1.0,0.0
uncertainty,p181,15133,0,1.0,0.0
uncertainty,p182,15133,0,1.0,0.0
uncertainty,p183,15133,0,1.0,0.0
uncertainty,p184,15133,0,1.0,0.0
uncertainty,p185,15133,0,1.0,0.0
uncertainty,p186,15133,0,1.0,0.0
uncertainty,p187,15133,0,1.0,0.0
uncertainty,p188,15133,0,1.0,0.0
uncertainty,p189,15133,0,1.0,0.0
uncertainty,p190,15133,0,1.0,0.0
uncertainty,p191,15133,0,1.0,0.0
uncertainty,p192,15133,0,1.0,0.0
uncertainty,p193,15133,0,1.0,0.0
uncertainty,p194,15133,0,1.0,0.0
uncertainty,p195,15133,0,1.0,0.0
uncertainty,p196,15133,0,1.0,0.0
uncertainty,p197,15133,0,1.0,0.0
uncertainty,p198,15133,0,1.0,0.0
uncertainty,p199,15133,0,1.0,0.0
uncertainty,p200,15133,0,1.0,0.0
uncertainty,p1,15133,0,1.5,-0.0625
uncertainty,p2,15133,0,1.5,0.0
uncertainty,p3,15133,0,1.5,0.0
uncertainty,p4,15133,0,1.5,0.0
uncertainty,p5,15133,0,1.5,0.0
uncertainty,p6,15133,0,1.5,0.0
uncertainty,p7,15133,0,1.5,0.0625
uncertainty,p8,15133,0,1.5,0.0625
uncertainty,p9,15133,0,1.5,-0.15625
uncertainty,p10,15133,0,1.5,0.1875
uncertainty,p11,15133,0,1.5,-0.0625
uncertainty,p12,15133,0,1.5,-0.125
uncertainty,p13,15133,0,1.5,0.0
uncertainty,p14,15133,0,1.5,0.125
uncertainty,p15,15133,0,1.5,0.0
uncertainty,p16,15133,0,1.5,0.0
uncertainty,p17,15133,0,1.5,0.0625
uncertainty,p18,15133,0,1.5,0.0
uncertainty,p19,15133,0,1.5,0.125
uncertainty,p20,15133,0,1.5,0.0
uncertainty,p21,15133,0,1.5,0.0
uncertainty,p22,15133,0,1.5,0.0625
uncertainty,p23,15133,0,1.5,0.0625
uncertainty,p24,15133,0,1.5,0.0625
uncertainty,p25,15133,0,1.5,0.125
uncertainty,p26,15133,0,1.5,0.0
uncertainty,p27,15133,0,1.5,-0.125
uncertainty,p28,15133,0,1.5,0.0
uncertainty,p29,15133,0,1.5,0.125
uncertainty,p30,15133,0,1.5,0.125
uncertainty,p31,15133,0,1.5,0.0625
uncertainty,p32,15133,0,1.5,0.0
uncertainty,p33,15133,0,1.5,0.0
uncertainty,p34,15133,0,1.5,0.0
uncertainty,p35,15133,0,1.5,0.0
uncertainty,p36,15133,0,1.5,0.0
uncertainty,p37,15133,0,1.5,0.0
uncertainty,p38,15133,0,1.5,0.0
uncertainty,p39,15133,0,1.5,-0.25
uncertainty,p40,15133,0,1.5,0.0
uncertainty,p41,15133,0,1.5,0.0625
uncertainty,p42,15133,0,1.5,0.0
uncertainty,p43,15133,0,1.5,0.125
uncertainty,p44,15133,0,1.5,0.0625
uncertainty,p45,15133,0,1.5,-0.0625
uncertainty,p46,15133,0,1.5,0.0
uncertainty,p47,15133,0,1.5,0.0
uncertainty,p48,15133,0,1.5,0.0
uncertainty,p49,15133,0,1.5,0.0
uncertainty,p50,15133,0,1.5,0.125
uncertainty,p51,15133,0,1.5,0.0
uncertainty,p52,15133,0,1.5,0.0625
uncertainty,p53,15133,0,1.5,-0.0625
uncertainty,p54,15133,0,1.5,-0.0625
uncertainty,p55,15133,0,1.5,0.0625
uncertainty,p56,15133,0,1.5,-0.0625
uncertainty,p57,15133,0,1.5,0.0625
uncertainty,p58,15133,0,1.5,0.0
uncertainty,p59,15133,0,1.5,0.0
uncertainty,p60,15133,0,1.5,0.09375
uncertainty,p61,15133,0,1.5,0.0
uncertainty,p62,15133,0,1.5,0.0625
uncertainty,p63,15133,0,1.5,-0.0625
uncertainty,p64,15133,0,1.5,0.0
uncertainty,p65,15133,0,1.5,0.0625
uncertainty,p66,15133,0,1.5,0.0
uncertainty,p67,15133,0,1.5,0.0
uncertainty,p68,15133,0,1.5,0.0
uncertainty,p69,15133,0,1.5,0.0
uncertainty,p70,15133,0,1.5,0.0
uncertainty,p71,15133,0,1.5,0.0
uncertainty,p72,15133,0,1.5,0.0
uncertainty,p73,15133,0,1.5,-0.0625
uncertainty,p74,15133,0,1.5,0.0
uncertainty,p75,15133,0,1.5,-0.03125
uncertainty,p76,15133,0,1.5,-0.0625
uncertainty,p77,15133,0,1.5,0.0625
uncertainty,p78,15133,0,1.5,0.0
uncertainty,p79,15133,0,1.5,0.0
uncertainty,p80,15133,0,1.5,0.0
uncertainty,p81,15133,0,1.5,0.0
uncertainty,p82,15133,0,1.5,0.0625
uncertainty,p83,15133,0,1.5,0.0625
uncertainty,p84,15133,0,1.5,0.0
uncertainty,p85,15133,0,1.5,0.0
uncertainty,p86,15133,0,1.5,0.0
uncertainty,p87,15133,0,1.5,0.0
uncertainty,p88,15133,0,1.5,-0.125
uncertainty,p89,15133,0,1.5,0.0
uncertainty,p90,15133,0,1.5,0.0
uncertainty,p91,15133,0,1.5,0.0
uncertainty,p92,15133,0,1.5,0.0
uncertainty,p93,15133,0,1.5,-0.0625
uncertainty,p94,15133,0,1.5,0.0
uncertainty,p95,15133,0,1.5,0.0
uncertainty,p96,15133,0,1.5,0.0625
uncertainty,p97,15133,0,1.5,0.0
uncertainty,p98,15133,0,1.5,-0.125
uncertainty,p99,15133,0,1.5,0.125
uncertainty,p100,15133,0,1.5,0.0
uncertainty,p101,15133,0,1.5,-0.0625
uncertainty,p102,15133,0,1.5,0.0
uncertainty,p103,15133,0,1.5,-0.0625
uncertainty,p104,15133,0,1.5,-0.125
uncertainty,p105,15133,0,1.5,0.0
uncertainty,p106,15133,0,1.5,0.0
uncertainty,p107,15133,0,1.5,-0.0625
uncertainty,p108,15133,0,1.5,0.125
uncertainty,p109,15133,0,1.5,0.0
uncertainty,p110,15133,0,1.5,0.125
uncertainty,p111,15133,0,1.5,-0.1875
uncertainty,p112,15133,0,1.5,0.0
uncertainty,p113,15133,0,1.5,-0.0625
uncertainty,p114,15133,0,1.5,0.0625
uncertainty,p115,15133,0,1.5,-0.125
uncertainty,p116,15133,0,1.5,0.0
uncertainty,p117,15133,0,1.5,0.0
uncertainty,p118,15133,0,1.5,-0.125
uncertainty,p119,15133,0,1.5,0.0625
uncertainty,p120,15133,0,1.5,0.0
uncertainty,p121,15133,0,1.5,0.125
uncertainty,p122,15133,0,1.5,-0.0625
uncertainty,p123,15133,0,1.5,0.0
uncertainty,p124,15133,0,1.5,0.0
uncertainty,p125,15133,0,1.5,0.0625
uncertainty,p126,15133,0,1.5,-0.125
uncertainty,p127,15133,0,1.5,0.0
uncertainty,p128,15133,0,1.5,0.0625
uncertainty,p129,15133,0,1.5,0.0
uncertainty,p130,15133,0,1.5,0.0
uncertainty,p131,15133,0,1.5,0.0
uncertainty,p132,15133,0,1.5,0.0
uncertainty,p133,15133,0,1.5,0.0
uncertainty,p134,15133,0,1.5,-0.0625
uncertainty,p135,15133,0,1.5,0.0
uncertainty,p136,15133,0,1.5,0.0
uncertainty,p137,15133,0,1.5,-0.0625
uncertainty,p138,15133,0,1.5,-0.0625
uncertainty,p139,15133,0,1.5,0.0
uncertainty,p140,15133,0,1.5,0.03125
uncertainty,p141,15133,0,1.5,0.0
uncertainty,p142,15133,0,1.5,0.0625
uncertainty,p143,15133,0,1.5,-0.125
uncertainty,p144,15133,0,1.5,0.0
uncertainty,p145,15133,0,1.5,0.0
uncertainty,p146,15133,0,1.5,0.0
uncertainty,p147,15133,0,1.5,0.0
uncertainty,p148,15133,0,1.5,0.0
uncertainty,p149,15133,0,1.5,0.0
uncertainty,p150,15133,0,1.5,0.0
uncertainty,p151,15133,0,1.5,0.0
uncertainty,p152,15133,0,1.5,0.0
uncertainty,p153,15133,0,1.5,-0.0625
uncertainty,p154,15133,0,1.5,0.0625
uncertainty,p155,15133,0,1.5,0.0
uncertainty,p156,15133,0,1.5,-0.125
uncertainty,p157,15133,0,1.5,-0.0625
uncertainty,p158,15133,0,1.5,0.125
uncertainty,p159,15133,0,1.5,0.0
uncertainty,p160,15133,0,1.5,0.0
uncertainty,p161,15133,0,1.5,0.0
uncertainty,p162,15133,0,1.5,0.0
uncertainty,p163,15133,0,1.5,0.125
uncertainty,p164,15133,0,1.5,-0.0625
uncertainty,p165,15133,0,1.5,0.125
uncertainty,p166,15133,0,1.5,0.03125
uncertainty,p167,15133,0,1.5,-0.0625
uncertainty,p168,15133,0,1.5,-0.0625
uncertainty,p169,15133,0,1.5,0.125
uncertainty,p170,15133,0,1.5,0.1875
uncertainty,p171,15133,0,1.5,0.0
uncertainty,p172,15133,0,1.5,0.0
uncertainty,p173,15133,0,1.5,-0.125
uncertainty,p174,15133,0,1.5,0.125
uncertainty,p175,15133,0,1.5,-0.0625
uncertainty,p176,15133,0,1.5,-0.03125
uncertainty,p177,15133,0,1.5,0.0
uncertainty,p178,15133,0,1.5,0.0
uncertainty,p179,15133,0,1.5,0.0
uncertainty,p180,15133,0,1.5,0.0
uncertainty,p181,15133,0,1.5,0.0
uncertainty,p182,15133,0,1.5,0.0
uncertainty,p183,15133,0,1.5,0.0
uncertainty,p184,15133,0,1.5,0.125
uncertainty,p185,15133,0,1.5,0.0625
uncertainty,p186,15133,0,1.5,0.0
uncertainty,p187,15133,0,1.5,0.0
uncertainty,p188,15133,0,1.5,0.0
uncertainty,p189,15133,0,1.5,0.0625
uncertainty,p190,15133,0,1.5,0.0
uncertainty,p191,15133,0,1.5,0.0
uncertainty,p192,15133,0,1.5,0.0
uncertainty,p193,15133,0,1.5,0.0625
uncertainty,p194,15133,0,1.5,0.0
uncertainty,p195,15133,0,1.5,0.0
uncertainty,p196,15133,0,1.5,0.0
uncertainty,p197,15133,0,1.5,0.0
uncertainty,p198,15133,0,1.5,0.0
uncertainty,p199,15133,0,1.5,0.0
uncertainty,p200,15133,0,1.5,0.0
uncertainty,p1,15133,0,2.0,0.0
uncertainty,p2,15133,0,2.0,0.125
uncertainty,p3,15133,0,2.0,0.0
uncertainty,p4,15133,0,2.0,0.0
uncertainty,p5,15133,0,2.0,-0.03125
uncertainty,p6,15133,0,2.0,0.0
uncertainty,p7,15133,0,2.0,0.0625
uncertainty,p8,15133,0,2.0,0.0
uncertainty,p9,15133,0,2.0,-0.03125
uncertainty,p10,15133,0,2.0,0.125
uncertainty,p11,15133,0,2.0,-0.0625
uncertainty,p12,15133,0,2.0,-0.25
uncertainty,p13,15133,0,2.0,0.0625
uncertainty,p14,15133,0,2.0,-0.03125
uncertainty,p15,15133,0,2.0,0.0
uncertainty,p16,15133,0,2.0,-0.0625
uncertainty,p17,15133,0,2.0,0.0
uncertainty,p18,15133,0,2.0,0.0
uncertainty,p19,15133,0,2.0,0.125
uncertainty,p20,15133,0,2.0,0.0
uncertainty,p21,15133,0,2.0,0.0
uncertainty,p22,15133,0,2.0,0.0625
uncertainty,p23,15133,0,2.0,0.0625
uncertainty,p24,15133,0,2.0,0.0625
uncertainty,p25,15133,0,2.0,0.125
uncertainty,p26,15133,0,2.0,0.0
uncertainty,p27,15133,0,2.0,-0.125
uncertainty,p28,15133,0,2.0,0.0
uncertainty,p29,15133,0,2.0,0.125
uncertainty,p30,15133,0,2.0,0.0
uncertainty,p31,15133,0,2.0,0.0
uncertainty,p32,15133,0,2.0,0.1875
uncertainty,p33,15133,0,2.0,0.0
uncertainty,p34,15133,0,2.0,0.0
uncertainty,p35,15133,0,2.0,0.0625
uncertainty,p36,15133,0,2.0,0.0
uncertainty,p37,15133,0,2.0,0.0625
uncertainty,p38,15133,0,2.0,0.0
uncertainty,p39,15133,0,2.0,-0.125
uncertainty,p40,15133,0,2.0,0.0625
uncertainty,p41,15133,0,2.0,0.0
uncertainty,p42,15133,0,2.0,0.125
uncertainty,p43,15133,0,2.0,0.0
uncertainty,p44,15133,0,2.0,-0.0625
uncertainty,p45,15133,0,2.0,0.0
uncertainty,p46,15133,0,2.0,0.0
uncertainty,p47,15133,0,2.0,0.0
uncertainty,p48,15133,0,2.0,0.0625
uncertainty,p49,15133,0,2.0,0.0
uncertainty,p50,15133,0,2.0,0.125
uncertainty,p51,15133,0,2.0,0.0
uncertainty,p52,15133,0,2.0,0.0
uncertainty,p53,15133,0,2.0,-0.0625
uncertainty,p54,15133,0,2.0,-0.0625
uncertainty,p55,15133,0,2.0,0.125
uncertainty,p56,15133,0,2.0,0.125
uncertainty,p57,15133,0,2.0,0.0
uncertainty,p58,15133,0,2.0,0.0
uncertainty,p59,15133,0,2.0,0.0
uncertainty,p60,15133,0,2.0,0.03125
uncertainty,p61,15133,0,2.0,0.0
uncertainty,p62,15133,0,2.0,0.0
uncertainty,p63,15133,0,2.0,-0.0625
uncertainty,p64,15133,0,2.0,0.0
uncertainty,p65,15133,0,2.0,0.0625
uncertainty,p66,15133,0,2.0,0.09375
uncertainty,p67,15133,0,2.0,-0.0625
uncertainty,p68,15133,0,2.0,0.0
uncertainty,p69,15133,0,2.0,0.0
uncertainty,p70,15133,0,2.0,-0.03125
uncertainty,p71,15133,0,2.0,0.03125
uncertainty,p72,15133,0,2.0,0.0
uncertainty,p73,15133,0,2.0,-0.0625
uncertainty,p74,15133,0,2.0,0.0
uncertainty,p75,15133,0,2.0,0.0625
uncertainty,p76,15133,0,2.0,-0.0625
uncertainty,p77,15133,0,2.0,0.0625
uncertainty,p78,15133,0,2.0,0.125
uncertainty,p79,15133,0,2.0,0.0
uncertainty,p80,15133,0,2.0,0.0
uncertainty,p81,15133,0,2.0,0.0
uncertainty,p82,15133,0,2.0,0.0
uncertainty,p83,15133,0,2.0,0.0625
uncertainty,p84,15133,0,2.0,0.125
uncertainty,p85,15133,0,2.0,0.0
uncertainty,p86,15133,0,2.0,-0.03125
uncertainty,p87,15133,0,2.0,0.0
uncertainty,p88,15133,0,2.0,-0.0625
uncertainty,p89,15133,0,2.0,0.0
uncertainty,p90,15133,0,2.0,-0.125
uncertainty,p91,15133,0,2.0,0.0625
uncertainty,p92,15133,0,2.0,0.0
uncertainty,p93,15133,0,2.0,-0.0625
uncertainty,p94,15133,0,2.0,-0.0625
uncertainty,p95,15133,0,2.0,0.0625
uncertainty,p96,15133,0,2.0,0.0
uncertainty,p97,15133,0,2.0,-0.0625
uncertainty,p98,15133,0,2.0,-0.125
uncertainty,p99,15133,0,2.0,0.0625
uncertainty,p100,15133,0,2.0,0.0
uncertainty,p101,15133,0,2.0,-0.125
uncertainty,p102,15133,0,2.0,0.0
uncertainty,p103,15133,0,2.0,0.0
uncertainty,p104,15133,0,2.0,-0.125
uncertainty,p105,15133,0,2.0,0.0
uncertainty,p106,15133,0,2.0,0.0
uncertainty,p107,15133,0,2.0,0.0
uncertainty,p108,15133,0,2.0,0.125
uncertainty,p109,15133,0,2.0,-0.125
uncertainty,p110,15133,0,2.0,0.125
uncertainty,p111,15133,0,2.0,-0.125
uncertainty,p112,15133,0,2.0,-0.125
uncertainty,p113,15133,0,2.0,0.0
uncertainty,p114,15133,0,2.0,0.0
uncertainty,p115,15133,0,2.0,-0.125
uncertainty,p116,15133,0,2.0,-0.0625
uncertainty,p117,15133,0,2.0,0.0
uncertainty,p118,15133,0,2.0,-0.125
uncertainty,p119,15133,0,2.0,0.0
uncertainty,p120,15133,0,2.0,0.0
uncertainty,p121,15133,0,2.0,0.125
uncertainty,p122,15133,0,2.0,-0.0625
uncertainty,p123,15133,0,2.0,0.0
uncertainty,p124,15133,0,2.0,0.0
uncertainty,p125,15133,0,2.0,0.0
uncertainty,p126,15133,0,2.0,-0.125
uncertainty,p127,15133,0,2.0,0.0
uncertainty,p128,15133,0,2.0,0.0
uncertainty,p129,15133,0,2.0,0.0
uncertainty,p130,15133,0,2.0,0.0
uncertainty,p131,15133,0,2.0,0.0625
uncertainty,p132,15133,0,2.0,0.0
uncertainty,p133,15133,0,2.0,0.0
uncertainty,p134,15133,0,2.0,-0.0625
uncertainty,p135,15133,0,2.0,0.0
uncertainty,p136,15133,0,2.0,0.0
uncertainty,p137,15133,0,2.0,0.0
uncertainty,p138,15133,0,2.0,0.0
uncertainty,p139,15133,0,2.0,0.0
uncertainty,p140,15133,0,2.0,0.03125
uncertainty,p141,15133,0,2.0,-0.0625
uncertainty,p142,15133,0,2.0,0.0
uncertainty,p143,15133,0,2.0,0.0
uncertainty,p144,15133,0,2.0,-0.0625
uncertainty,p145,15133,0,2.0,0.0
uncertainty,p146,15133,0,2.0,0.0
uncertainty,p147,15133,0,2.0,-0.0625
uncertainty,p148,15133,0,2.0,0.125
uncertainty,p149,15133,0,2.0,-0.03125
uncertainty,p150,15133,0,2.0,-0.03125
uncertainty,p151,15133,0,2.0,0.0
uncertainty,p152,15133,0,2.0,0.0
uncertainty,p153,15133,0,2.0,0.0
uncertainty,p154,15133,0,2.0,0.0625
uncertainty,p155,15133,0,2.0,0.125
uncertainty,p156,15133,0,2.0,0.0
uncertainty,p157,15133,0,2.0,0.0
uncertainty,p158,15133,0,2.0,0.0625
uncertainty,p159,15133,0,2.0,0.0
uncertainty,p160,15133,0,2.0,0.0
uncertainty,p161,15133,0,2.0,0.0
uncertainty,p162,15133,0,2.0,-0.0625
uncertainty,p163,15133,0,2.0,0.0625
uncertainty,p164,15133,0,2.0,0.0
uncertainty,p165,15133,0,2.0,0.0
uncertainty,p166,15133,0,2.0,0.0
uncertainty,p167,15133,0,2.0,-0.125
uncertainty,p168,15133,0,2.0,-0.0625
uncertainty,p169,15133,0,2.0,0.125
uncertainty,p170,15133,0,2.0,0.3125
uncertainty,p171,15133,0,2.0,0.125
uncertainty,p172,15133,0,2.0,0.0
uncertainty,p173,15133,0,2.0,0.0
uncertainty,p174,15133,0,2.0,0.125
uncertainty,p175,15133,0,2.0,-0.125
uncertainty,p176,15133,0,2.0,0.0
uncertainty,p177,15133,0,2.0,0.0
uncertainty,p178,15133,0,2.0,-0.0625
uncertainty,p179,15133,0,2.0,0.0
uncertainty,p180,15133,0,2.0,0.0
uncertainty,p181,15133,0,2.0,0.0
uncertainty,p182,15133,0,2.0,0.0
uncertainty,p183,15133,0,2.0,-0.0625
uncertainty,p184,15133,0,2.0,0.0625
uncertainty,p185,15133,0,2.0,0.03125
uncertainty,p186,15133,0,2.0,0.0
uncertainty,p187,15133,0,2.0,0.0
uncertainty,p188,15133,0,2.0,-0.0625
uncertainty,p189,15133,0,2.0,0.125
uncertainty,p190,15133,0,2.0,0.0625
uncertainty,p191,15133,0,2.0,0.0
uncertainty,p192,15133,0,2.0,0.0
uncertainty,p193,15133,0,2.0,0.0625
uncertainty,p194,15133,0,2.0,0.0625
uncertainty,p195,15133,0,2.0,0.0
uncertainty,p196,15133,0,2.0,0.0
uncertainty,p197,15133,0,2.0,0.0
uncertainty,p198,15133,0,2.0,-0.0625
uncertainty,p199,15133,0,2.0,0.0
uncertainty,p200,15133,0,2.0,0.0625
uncertainty,p1,10245,0,0.0,0.0625
uncertainty,p2,10245,0,0.0,0.0
uncertainty,p3,10245,0,0.0,0.0
uncertainty,p4,10245,0,0.0,0.0
uncertainty,p5,10245,0,0.0,0.0
uncertainty,p6,10245,0,0.0,0.03125
uncertainty,p7,10245,0,0.0,0.125
uncertainty,p8,10245,0,0.0,0.0
uncertainty,p9,10245,0,0.0,-0.0625
uncertainty,p10,10245,0,0.0,0.125
uncertainty,p11,10245,0,0.0,-0.0625
uncertainty,p12,10245,0,0.0,-0.1875
uncertainty,p13,10245,0,0.0,0.0625
uncertainty,p14,10245,0,0.0,0.0
uncertainty,p15,10245,0,0.0,0.0
uncertainty,p16,10245,0,0.0,0.03125
uncertainty,p17,10245,0,0.0,0.0
uncertainty,p18,10245,0,0.0,0.0
uncertainty,p19,10245,0,0.0,0.125
uncertainty,p20,10245,0,0.0,0.0
uncertainty,p21,10245,0,0.0,0.0
uncertainty,p22,10245,0,0.0,0.0
uncertainty,p23,10245,0,0.0,-0.0625
uncertainty,p24,10245,0,0.0,0.0625
uncertainty,p25,10245,0,0.0,0.125
uncertainty,p26,10245,0,0.0,0.125
uncertainty,p27,10245,0,0.0,-0.0625
uncertainty,p28,10245,0,0.0,0.0
uncertainty,p29,10245,0,0.0,-0.0625
uncertainty,p30,10245,0,0.0,0.0
uncertainty,p31,10245,0,0.0,0.0625
uncertainty,p32,10245,0,0.0,0.0
uncertainty,p33,10245,0,0.0,0.0
uncertainty,p34,10245,0,0.0,0.0625
uncertainty,p35,10245,0,0.0,0.0
uncertainty,p36,10245,0,0.0,0.0625
uncertainty,p37,10245,0,0.0,0.0
uncertainty,p38,10245,0,0.0,0.0
uncertainty,p39,10245,0,0.0,-0.25
uncertainty,p40,10245,0,0.0,0.0
uncertainty,p41,10245,0,0.0,0.0625
uncertainty,p42,10245,0,0.0,0.0
uncertainty,p43,10245,0,0.0,-0.0625
uncertainty,p44,10245,0,0.0,0.0625
uncertainty,p45,10245,0,0.0,0.0
uncertainty,p46,10245,0,0.0,0.0
uncertainty,p47,10245,0,0.0,0.125
uncertainty,p48,10245,0,0.0,0.0
uncertainty,p49,10245,0,0.0,0.0
uncertainty,p50,10245,0,0.0,0.125
uncertainty,p51,10245,0,0.0,0.0
uncertainty,p52,10245,0,0.0,0.0
uncertainty,p53,10245,0,0.0,-0.0625
uncertainty,p54,10245,0,0.0,-0.125
uncertainty,p55,10245,0,0.0,0.0625
uncertainty,p56,10245,0,0.0,0.09375
uncertainty,p57,10245,0,0.0,0.09375
uncertainty,p58,10245,0,0.0,0.0
uncertainty,p59,10245,0,0.0,-0.125
uncertainty,p60,10245,0,0.0,0.125
uncertainty,p61,10245,0,0.0,0.0
uncertainty,p62,10245,0,0.0,0.0625
uncertainty,p63,10245,0,0.0,-0.0625
uncertainty,p64,10245,0,0.0,0.03125
uncertainty,p65,10245,0,0.0,0.0625
uncertainty,p66,10245,0,0.0,0.03125
uncertainty,p67,10245,0,0.0,0.0
uncertainty,p68,10245,0,0.0,0.0
uncertainty,p69,10245,0,0.0,0.0
uncertainty,p70,10245,0,0.0,-0.09375
uncertainty,p71,10245,0,0.0,0.0
uncertainty,p72,10245,0,0.0,0.0
uncertainty,p73,10245,0,0.0,-0.0625
uncertainty,p74,10245,0,0.0,0.0
uncertainty,p75,10245,0,0.0,0.0625
uncertainty,p76,10245,0,0.0,0.0
uncertainty,p77,10245,0,0.0,-0.125
uncertainty,p78,10245,0,0.0,0.0
uncertainty,p79,10245,0,0.0,0.0
uncertainty,p80,10245,0,0.0,0.0
uncertainty,p81,10245,0,0.0,0.0
uncertainty,p82,10245,0,0.0,0.0625
uncertainty,p83,10245,0,0.0,0.125
uncertainty,p84,10245,0,0.0,0.0
uncertainty,p85,10245,0,0.0,0.0
uncertainty,p86,10245,0,0.0,-0.03125
uncertainty,p87,10245,0,0.0,-0.0625
uncertainty,p88,10245,0,0.0,-0.0625
uncertainty,p89,10245,0,0.0,-0.0625
uncertainty,p90,10245,0,0.0,-0.0625
uncertainty,p91,10245,0,0.0,0.0
uncertainty,p92,10245,0,0.0,0.0
uncertainty,p93,10245,0,0.0,-0.1875
uncertainty,p94,10245,0,0.0,-0.125
uncertainty,p95,10245,0,0.0,0.0625
uncertainty,p96,10245,0,0.0,0.0625
uncertainty,p97,10245,0,0.0,-0.1875
uncertainty,p98,10245,0,0.0,-0.125
uncertainty,p99,10245,0,0.0,0.0625
uncertainty,p100,10245,0,0.0,0.0
uncertainty,p101,10245,0,0.0,0.0
uncertainty,p102,10245,0,0.0,-0.125
uncertainty,p103,10245,0,0.0,0.0
uncertainty,p104,10245,0,0.0,-0.0625
uncertainty,p105,10245,0,0.0,0.0
uncertainty,p106,10245,0,0.0,-0.03125
uncertainty,p107,10245,0,0.0,0.125
uncertainty,p108,10245,0,0.0,0.0625
uncertainty,p109,10245,0,0.0,0.0
uncertainty,p110,10245,0,0.0,0.125
uncertainty,p111,10245,0,0.0,-0.0625
uncertainty,p112,10245,0,0.0,-0.0625
uncertainty,p113,10245,0,0.0,-0.0625
uncertainty,p114,10245,0,0.0,0.0
